Kiosque,Ville,Implantation,Segment,Ruptures_sum,Ruptures_mean,Ruptures_min,Ruptures_max,Gravity
170129,Sainte-Marie-de-Ré,Dans Un Camping,Environnement Specifique,1,6%,0,1,-1
170131,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),43,14%,0,1,0
170132,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),33,11%,0,1,-1
170133,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),10,3%,0,1,-1
170136,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),55,19%,0,1,0
170137,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),13,13%,0,1,-1
170138,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),32,10%,0,1,-1
170139,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),2,1%,0,1,-1
170140,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),59,19%,0,1,0
170141,Rochelle,Dans La Rue,Enseignes/Concepts,11,4%,0,1,-1
170142,Rochelle,Dans La Rue,Bars (Dont Tabac),46,15%,0,1,0
170146,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),4,9%,0,1,-1
170147,Rochelle,Dans La Rue,Bars (Dont Tabac),4,17%,0,1,0
170148,Rochelle,Dans La Rue,Bars (Dont Tabac),2,5%,0,1,-1
170151,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),41,14%,0,1,0
170152,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),47,17%,0,1,0
170154,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),18,6%,0,1,-1
170155,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),28,10%,0,1,-1
170156,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),29,9%,0,1,-1
170158,Rochelle,Dans La Rue,Bars (Dont Tabac),24,8%,0,1,-1
170159,Rochelle,Dans La Rue,Bars (Dont Tabac),25,13%,0,1,0
170161,Lagord,Dans La Rue,Presse Et Connexes,50,17%,0,1,0
170163,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),83,27%,0,1,1
170165,Rochelle,Ccial Avec Sup.,Presse Tabac (Hors Bar),17,6%,0,1,-1
170167,Rochelle,Ds Un Hopital,Relais H,36,12%,0,1,-1
170169,Puilboreau,Ds Hypermarche,Rayons Hypermarches,48,16%,0,1,0
170171,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),1,0%,0,1,-1
170172,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),23,8%,0,1,-1
170173,Rochelle,Ds Hypermarche,Rayons Hypermarches,44,14%,0,1,0
170174,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),19,6%,0,1,-1
170175,Lagord,Dans La Rue,Enseignes/Concepts,26,9%,0,1,-1
170177,Bois-Plage-en-Ré,Dans La Rue,Presse Librairie Papeterie,10,5%,0,1,-1
170178,Bois-Plage-en-Ré,Dans La Rue,Presse Et Connexes,31,10%,0,1,-1
170180,Portes-en-Ré,Dans La Rue,Presse Tabac (Hors Bar),37,13%,0,1,-1
170181,Loix,Dans La Rue,Presse Tabac (Hors Bar),14,5%,0,1,-1
170182,Marsilly,Dans La Rue,Bars (Dont Tabac),55,21%,0,1,0
170186,Nieul-sur-Mer,Dans La Rue,Presse Tabac (Hors Bar),98,32%,0,1,1
170188,Périgny,Dans La Rue,Presse Tabac (Hors Bar),36,12%,0,1,-1
170189,Puilboreau,Dans La Rue,Bars (Dont Tabac),66,27%,0,1,1
170191,Rivedoux-Plage,Dans La Rue,Presse Librairie Papeterie,75,27%,0,1,1
170192,Rivedoux-Plage,Dans La Rue,Presse Tabac (Hors Bar),24,8%,0,1,-1
170193,Périgny,Dans La Rue,Presse Tabac (Hors Bar),65,23%,0,1,1
170195,Saint-Clément-des-Baleines,Dans La Rue,Presse Tabac (Hors Bar),24,8%,0,1,-1
170196,Saint-Martin-de-Ré,Dans La Rue,Presse Librairie Papeterie,8,3%,0,1,-1
170200,Saint-Xandre,Dans La Rue,Presse Tabac (Hors Bar),52,17%,0,1,0
170201,Sainte-Marie-de-Ré,Dans La Rue,Presse Tabac (Hors Bar),27,9%,0,1,-1
170207,Tremblade,Dans La Rue,Presse Tabac (Hors Bar),41,28%,0,1,1
170215,Château-d'Oléron,Dans La Rue,Enseignes/Concepts,24,8%,0,1,-1
170216,Saint-Georges-d'Oléron,Dans La Rue,Presse Tabac (Hors Bar),21,8%,0,1,-1
170218,Saint-Georges-d'Oléron,Dans La Rue,Presse Tabac (Hors Bar),55,18%,0,1,0
170219,Dolus-d'Oléron,Dans La Rue,Presse Et Connexes,34,11%,0,1,-1
170220,Dolus-d'Oléron,Ccial Avec Hyp.,Presse Librairie Papeterie,43,14%,0,1,0
170222,Brée-les-Bains,Dans La Rue,Presse Librairie Papeterie,37,12%,0,1,-1
170223,Saint-Pierre-d'Oléron,Dans La Rue,Presse Librairie Papeterie,32,10%,0,1,-1
170226,Saint-Pierre-d'Oléron,Dans La Rue,Presse Tabac (Hors Bar),27,15%,0,1,0
170231,Saint-Georges-d'Oléron,Dans La Rue,Bars (Dont Tabac),48,16%,0,1,0
170233,Saint-Denis-d'Oléron,Dans La Rue,Presse Et Connexes,28,10%,0,1,-1
170234,Saint-Georges-d'Oléron,Dans La Rue,Presse Tabac (Hors Bar),41,13%,0,1,0
170236,Saint-Georges-d'Oléron,Ds Superette,Alimentation,39,33%,0,1,1
170237,Saint-Georges-d'Oléron,Dans Un Camping,Environnement Specifique,28,24%,0,1,1
170238,Saint-Georges-d'Oléron,Dans Un Camping,Environnement Specifique,44,31%,0,1,1
170240,Saint-Georges-d'Oléron,Dans La Rue,Bars (Dont Tabac),35,14%,0,1,0
170241,Saint-Pierre-d'Oléron,Dans La Rue,Presse Librairie Papeterie,26,8%,0,1,-1
170246,Saint-Pierre-d'Oléron,Ds Culturel Hyp,Environnement Specifique,44,14%,0,1,0
170248,Gua,Dans La Rue,Presse Tabac (Hors Bar),46,20%,0,1,0
170258,Loulay,Dans La Rue,Presse Tabac (Hors Bar),1,2%,0,1,-1
170264,Île-d'Elle,Dans La Rue,Presse Tabac (Hors Bar),1,100%,1,1,1
170265,Marans,Dans La Rue,Presse Tabac (Hors Bar),63,21%,0,1,0
170268,Marennes,Dans La Rue,Enseignes/Concepts,85,28%,0,1,1
170270,Hiers-Brouage,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
170271,Marennes,Dans La Rue,Presse Tabac (Hors Bar),64,21%,0,1,0
170275,Matha,Dans La Rue,Enseignes/Concepts,10,3%,0,1,-1
170278,Matha,Dans La Rue,Bars (Dont Tabac),2,5%,0,1,-1
170280,Médis,Dans La Rue,Bars (Dont Tabac),32,14%,0,1,0
170283,Meschers-sur-Gironde,Dans La Rue,Enseignes/Concepts,30,10%,0,1,-1
170290,Meux,Epicerie,Presse Tabac (Hors Bar),44,16%,0,1,0
170293,Salignac-de-Mirambeau,Dans La Rue,Enseignes/Concepts,66,23%,0,1,1
170297,Montendre,Dans La Rue,Enseignes/Concepts,35,11%,0,1,-1
170322,Pons,Dans La Rue,Presse Librairie Papeterie,63,21%,0,1,0
170325,Pons,Dans La Rue,Enseignes/Concepts,1,8%,0,1,-1
170328,Pont-l'Abbé-d'Arnoult,Dans La Rue,Presse Librairie Papeterie,50,17%,0,1,0
170337,Échillais,Dans La Rue,Presse Tabac (Hors Bar),10,3%,0,1,-1
170338,Port-des-Barques,Epicerie,Alimentation,59,20%,0,1,0
170344,Rochefort,Dans La Rue,Bars (Dont Tabac),7,19%,0,1,0
170345,Rochefort,Dans La Rue,Presse Tabac (Hors Bar),48,16%,0,1,0
170351,Rochefort,Dans La Rue,Bars (Dont Tabac),2,6%,0,1,-1
170362,Soubise,Dans La Rue,Presse Et Connexes,26,12%,0,1,-1
170367,Tonnay-Charente,Ds Hypermarche,Rayons Hypermarches,68,29%,0,1,1
170369,Rouffiac,Epicerie,Presse Tabac (Hors Bar),1,10%,0,1,-1
170373,Royan,Dans La Rue,Enseignes/Concepts,15,5%,0,1,-1
170374,Royan,Dans La Rue,Presse Tabac (Hors Bar),8,3%,0,1,-1
170375,Royan,Dans La Rue,Presse Tabac (Hors Bar),31,10%,0,1,-1
170376,Royan,Dans La Rue,Bars (Dont Tabac),8,3%,0,1,-1
170377,Royan,Dans La Rue,Presse Tabac (Hors Bar),39,18%,0,1,0
170378,Royan,Dans La Rue,Presse Tabac (Hors Bar),22,7%,0,1,-1
170380,Royan,Ds Autres Lieux,Environnement Specifique,16,6%,0,1,-1
170382,Royan,Dans La Rue,Bars (Dont Tabac),34,12%,0,1,-1
170383,Royan,Dans La Rue,Bars (Dont Tabac),3,11%,0,1,-1
170387,Royan,Dans La Rue,Presse Tabac (Hors Bar),17,6%,0,1,-1
170391,Royan,Ds Supermarche,Rayons Supermarches,48,16%,0,1,0
170397,Chaniers,Dans La Rue,Presse Tabac (Hors Bar),58,19%,0,1,0
170399,Gonds,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
170400,Saintes,Dans La Rue,Presse Tabac (Hors Bar),32,10%,0,1,-1
170402,Saintes,Dans La Rue,Presse Tabac (Hors Bar),28,12%,0,1,-1
170403,Saintes,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
170405,Saintes,Dans La Rue,Presse Tabac (Hors Bar),1,3%,0,1,-1
170408,Saintes,Dans La Rue,Presse Tabac (Hors Bar),53,18%,0,1,0
170409,Saintes,Dans La Rue,Presse Tabac (Hors Bar),26,8%,0,1,-1
170412,Saintes,Dans La Rue,Presse Tabac (Hors Bar),48,21%,0,1,0
170413,Saintes,Dans La Rue,Presse Et Connexes,43,14%,0,1,0
170415,Saintes,Ccial Avec Hyp.,Enseignes/Concepts,40,13%,0,1,0
170416,Saintes,Dans La Rue,Presse Tabac (Hors Bar),2,7%,0,1,-1
170417,Saintes,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
170418,Saintes,Dans La Rue,Presse Tabac (Hors Bar),72,24%,0,1,1
170425,Saujon,Dans La Rue,Enseignes/Concepts,36,12%,0,1,-1
170426,Breuillet,Dans La Rue,Presse Tabac (Hors Bar),30,10%,0,1,-1
170429,Saujon,Dans La Rue,Presse Tabac (Hors Bar),68,22%,0,1,1
170432,Semussac,Boulangerie,Presse Tabac (Hors Bar),18,13%,0,1,0
170436,Saint-Agnant,Dans La Rue,Presse Tabac (Hors Bar),3,13%,0,1,0
170438,Saint-Aigulin,Dans La Rue,Presse Tabac (Hors Bar),44,15%,0,1,0
170441,Saint-Bris-des-Bois,Dans La Rue,Bars (Dont Tabac),37,18%,0,1,0
170444,Saint-Ciers-du-Taillon,Dans La Rue,Presse Tabac (Hors Bar),22,11%,0,1,-1
170449,Saint-Fort-sur-Gironde,Dans La Rue,Presse Tabac (Hors Bar),5,16%,0,1,0
170450,Saint-Genis-de-Saintonge,Dans La Rue,Presse Tabac (Hors Bar),18,10%,0,1,-1
170452,Saint-Georges-de-Didonne,Dans La Rue,Enseignes/Concepts,14,5%,0,1,-1
170456,Saint-Georges-de-Didonne,Epicerie,Alimentation,43,17%,0,1,0
170457,Saint-Georges-de-Didonne,Ccial Avec Sup.,Presse Librairie Papeterie,60,21%,0,1,0
170463,Saint-Hilaire-de-Villefranche,Dans La Rue,Presse Tabac (Hors Bar),38,14%,0,1,0
170466,Saint-Jean-d'Angély,Dans La Rue,Enseignes/Concepts,24,8%,0,1,-1
170471,Saint-Jean-d'Angély,Dans La Rue,Presse Tabac (Hors Bar),26,9%,0,1,-1
170472,Saint-Jean-d'Angély,Dans La Rue,Presse Tabac (Hors Bar),2,11%,0,1,-1
170477,Saint-Jean-d'Angély,Ccial Avec Hyp.,Presse Et Connexes,45,15%,0,1,0
170478,Saint-Jean-d'Angély,Ccial Avec Hyp.,Enseignes/Concepts,39,13%,0,1,0
170479,Saint-Julien-de-l'Escap,Dans La Rue,Bars (Dont Tabac),14,11%,0,1,-1
170500,Saint-Sauveur-d'Aunis,Dans La Rue,Presse Tabac (Hors Bar),54,26%,0,1,1
170502,Saint-Savinien,Dans La Rue,Presse Tabac (Hors Bar),47,16%,0,1,0
170506,Saint-Simon-de-Pellouaille,Epicerie,Presse Tabac (Hors Bar),41,13%,0,1,0
170511,Saint-Trojan-les-Bains,Dans La Rue,Enseignes/Concepts,36,12%,0,1,-1
170513,Grand-Village-Plage,Dans La Rue,Presse Et Connexes,42,15%,0,1,0
170518,Sainte-Soulle,Dans La Rue,Bars (Dont Tabac),3,10%,0,1,-1
170520,Surgères,Dans La Rue,Presse Librairie Papeterie,60,19%,0,1,0
170525,Surgères,Dans La Rue,Presse Tabac (Hors Bar),68,29%,0,1,1
170527,Thénac,Dans La Rue,Presse Tabac (Hors Bar),47,16%,0,1,0
170530,Tonnay-Boutonne,Dans La Rue,Enseignes/Concepts,22,10%,0,1,-1
170534,Vandré,Epicerie,Presse Tabac (Hors Bar),1,4%,0,1,-1
170540,Vaux-sur-Mer,Dans La Rue,Presse Et Connexes,52,17%,0,1,0
170544,Villedoux,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
170547,Surgères,Ds Supermarche,Rayons Supermarches,74,24%,0,1,1
170549,Jonzac,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
170550,Saint-Pierre-d'Oléron,Dans La Rue,Presse Librairie Papeterie,46,26%,0,1,1
170551,Tremblade,Dans La Rue,Presse Et Connexes,27,9%,0,1,-1
170562,Saint-Trojan-les-Bains,Ds Superette,Alimentation,74,24%,0,1,1
170612,Saintes,Dans Culturel,Environnement Specifique,57,23%,0,1,1
170616,Tremblade,Dans La Rue,Bars (Dont Tabac),24,9%,0,1,-1
170620,Royan,Ds Hypermarche,Rayons Hypermarches,46,15%,0,1,0
170623,Salles-sur-Mer,Ds Supermarche,Rayons Supermarches,74,25%,0,1,1
170627,Mathes,Dans Un Camping,Environnement Specifique,7,21%,0,1,0
170629,Arvert,Ds Supermarche,Rayons Supermarches,71,25%,0,1,1
170630,Saint-Vivien,Dans La Rue,Bars (Dont Tabac),1,3%,0,1,-1
170631,Rochelle,Ds Supermarche,Rayons Supermarches,85,30%,0,1,1
170650,Saintes,Ds Supermarche,Rayons Supermarches,66,22%,0,1,0
170651,Saint-Georges-de-Didonne,Dans La Rue,Presse Et Connexes,20,14%,0,1,0
170715,Lagord,Ccial Avec Hyp.,Presse Et Connexes,38,13%,0,1,0
170718,Rochelle,Dans La Rue,Presse Tabac (Hors Bar),51,19%,0,1,0
170750,Nancras,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
170753,Salles-sur-Mer,Dans La Rue,Bars (Dont Tabac),47,18%,0,1,0
170763,Saujon,Dans La Rue,Enseignes/Concepts,53,17%,0,1,0
170765,Mortagne-sur-Gironde,Epicerie,Alimentation,54,18%,0,1,0
170770,Tonnay-Charente,Dans La Rue,Enseignes/Concepts,0,0%,0,0,-1
170771,Boutenac-Touvent,Ds Station Serv,Petroliers Et Autoroute,0,0%,0,0,-1
170778,Rochefort,Dans La Rue,Bars (Dont Tabac),78,32%,0,1,1
170806,Rochelle,Ccial Avec Sup.,Enseignes/Concepts,65,21%,0,1,0
170813,Montendre,Ccial Avec Sup.,Presse Et Connexes,44,14%,0,1,0
170831,Marennes,Ds Supermarche,Rayons Supermarches,70,24%,0,1,1
170851,Arces,Boulangerie,Alimentation,1,3%,0,1,-1
170852,Bussac-Forêt,Dans La Rue,Bars (Dont Tabac),90,32%,0,1,1
170854,Rochefort,Dans La Rue,Bars (Dont Tabac),5,13%,0,1,0
170860,Royan,Dans La Rue,Presse Tabac (Hors Bar),21,7%,0,1,-1
170869,Chermignac,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
170870,Marans,Ds Hypermarche,Rayons Hypermarches,69,24%,0,1,1
170874,Saint-Martin-de-Ré,Dans La Rue,Enseignes/Concepts,13,4%,0,1,-1
170876,Tonnay-Charente,Dans La Rue,Presse Tabac (Hors Bar),3,9%,0,1,-1
170877,Pisany,Epicerie,Alimentation,5,83%,0,1,1
170881,Tremblade,Dans Un Camping,Environnement Specifique,37,26%,0,1,1
170883,Pons,Ds Hypermarche,Rayons Hypermarches,26,10%,0,1,-1
170886,Royan,Epicerie,Alimentation,1,5%,0,1,-1
170893,Marans,Dans La Rue,Bars (Dont Tabac),1,25%,0,1,1
170896,Rochefort,Dans La Rue,Bars (Dont Tabac),85,30%,0,1,1
170898,Montguyon,Ds Supermarche,Rayons Supermarches,55,18%,0,1,0
170909,Saint-Laurent-de-la-Prée,Epicerie,Alimentation,15,13%,0,1,0
170911,Couarde-sur-Mer,Dans Un Camping,Environnement Specifique,22,20%,0,1,0
170912,Saintes,Ds Un Hopital,Relais H,42,15%,0,1,0
170930,Mathes,Epicerie,Alimentation,18,25%,0,1,1
170935,Château-d'Oléron,Dans La Rue,Bars (Dont Tabac),65,25%,0,1,1
170943,Bernay-Saint-Martin,Epicerie,Alimentation,69,27%,0,1,1
170947,Aigrefeuille-d'Aunis,Ds Supermarche,Rayons Supermarches,64,23%,0,1,1
170958,Aigrefeuille-d'Aunis,Dans La Rue,Presse Tabac (Hors Bar),53,21%,0,1,0
170963,Saint-Denis-d'Oléron,Dans Un Camping,Environnement Specifique,26,20%,0,1,0
170965,Saint-Jean-d'Angély,Dans La Rue,Presse Tabac (Hors Bar),87,28%,0,1,1
170967,Rochefort,Dans La Rue,Bars (Dont Tabac),56,19%,0,1,0
170972,Rochelle,Ds Superette,Alimentation,58,19%,0,1,0
170974,Couarde-sur-Mer,Ds Supermarche,Rayons Supermarches,66,21%,0,1,0
170982,Saint-Sulpice-de-Royan,Ds Supermarche,Rayons Supermarches,5,11%,0,1,-1
170983,Meschers-sur-Gironde,Dans La Rue,Autres,96,36%,0,1,1
170987,Rochelle,Ds Supermarche,Rayons Supermarches,1,5%,0,1,-1
170989,Saint-Georges-de-Didonne,Dans La Rue,Presse Tabac (Hors Bar),71,24%,0,1,1
170990,Étaules,Dans La Rue,Presse Tabac (Hors Bar),34,12%,0,1,-1
170993,Saint-Denis-d'Oléron,Dans La Rue,Presse Et Connexes,48,25%,0,1,1
170997,Ferrières,Ds Supermarche,Rayons Supermarches,87,28%,0,1,1
171001,Jonzac,Ds Hypermarche,Rayons Hypermarches,75,26%,0,1,1
171002,Mathes,Dans Un Camping,Environnement Specifique,4,57%,0,1,1
171003,Clérac,Epicerie,Presse Tabac (Hors Bar),51,17%,0,1,0
171004,Rochefort,Dans Culturel,Environnement Specifique,99,32%,0,1,1
171005,Saujon,Ccial Avec Sup.,Presse Et Connexes,46,15%,0,1,0
171018,Bourcefranc-le-Chapus,Ds Superette,Alimentation,54,18%,0,1,0
171030,Rochefort,Ds Superette,Alimentation,3,6%,0,1,-1
171031,Saint-Just-Luzac,Dans La Rue,Bars (Dont Tabac),20,25%,0,1,1
171032,Rochelle,Epicerie,Alimentation,76,32%,0,1,1
171033,Saint-Georges-d'Oléron,Epicerie,Alimentation,1,20%,0,1,0
171036,Chevanceaux,Dans La Rue,Presse Et Connexes,40,18%,0,1,0
171037,Montguyon,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
171038,Saint-Porchaire,Dans La Rue,Bars (Dont Tabac),4,16%,0,1,0
171042,Rioux,Epicerie,Bars (Dont Tabac),0,0%,0,0,-1
171043,Saint-Savinien,Epicerie,Alimentation,0,0%,0,0,-1
171044,Jonzac,Dans La Rue,Bars (Dont Tabac),71,37%,0,1,1
171049,Royan,Dans La Rue,Presse Tabac (Hors Bar),3,6%,0,1,-1
171051,Montils,Epicerie,Alimentation,0,0%,0,0,-1
171052,Puilboreau,Dans Culturel,Environnement Specifique,36,12%,0,1,-1
171068,Royan,Ds Superette,Alimentation,8,7%,0,1,-1
171069,Royan,Dans La Rue,Presse Tabac (Hors Bar),88,31%,0,1,1
171073,Berneuil,Dans La Rue,Presse Tabac (Hors Bar),3,4%,0,1,-1
171075,Saint-Mard,Ds Superette,Bars (Dont Tabac),20,7%,0,1,-1
171076,Saintes,Dans Culturel,Autres,24,51%,0,1,1
180005,Argent-sur-Sauldre,Dans La Rue,Bars (Dont Tabac),45,15%,0,1,0
180009,Clémont,Epicerie,Alimentation,0,0%,0,0,-1
180019,Blancafort,Epicerie,Alimentation,0,0%,0,0,-1
180026,Bourges,Dans La Rue,Presse Tabac (Hors Bar),90,32%,0,1,1
180027,Bourges,Dans La Rue,Bars (Dont Tabac),28,15%,0,1,0
180031,Bourges,Dans La Rue,Presse Tabac (Hors Bar),39,16%,0,1,0
180033,Bourges,Dans La Rue,Presse Tabac (Hors Bar),36,22%,0,1,0
180035,Bourges,Dans La Rue,Presse Tabac (Hors Bar),51,19%,0,1,0
180037,Bourges,Dans La Rue,Bars (Dont Tabac),73,25%,0,1,1
180038,Bourges,Dans La Rue,Presse Tabac (Hors Bar),100,33%,0,1,1
180039,Bourges,Dans La Rue,Bars (Dont Tabac),44,15%,0,1,0
180041,Bourges,Dans La Rue,Bars (Dont Tabac),22,7%,0,1,-1
180042,Bourges,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180043,Bourges,Dans La Rue,Bars (Dont Tabac),1,10%,0,1,-1
180044,Bourges,Dans La Rue,Presse Tabac (Hors Bar),61,22%,0,1,0
180045,Bourges,Dans La Rue,Bars (Dont Tabac),1,2%,0,1,-1
180046,Bourges,Dans La Rue,Bars (Dont Tabac),1,4%,0,1,-1
180047,Bourges,Dans La Rue,Bars (Dont Tabac),52,24%,0,1,1
180048,Bourges,Dans La Rue,Presse Tabac (Hors Bar),20,7%,0,1,-1
180049,Bourges,Dans La Rue,Bars (Dont Tabac),67,24%,0,1,1
180055,Bourges,Ds Hypermarche,Rayons Hypermarches,68,22%,0,1,0
180056,Bourges,Dans La Rue,Bars (Dont Tabac),63,23%,0,1,1
180059,Bourges,Dans La Rue,Bars (Dont Tabac),1,11%,0,1,-1
180060,Bourges,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180061,Bourges,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
180065,Bourges,Dans La Rue,Presse Tabac (Hors Bar),81,27%,0,1,1
180066,Saint-Doulchard,Ccial Avec Hyp.,Enseignes/Concepts,80,26%,0,1,1
180067,Bourges,Ccial Avec Sup.,Enseignes/Concepts,37,12%,0,1,-1
180068,Bourges,Dans La Rue,Presse Tabac (Hors Bar),42,14%,0,1,0
180070,Bourges,Ds Supermarche,Rayons Supermarches,69,23%,0,1,1
180072,Chapelle-Saint-Ursin,Dans La Rue,Bars (Dont Tabac),40,18%,0,1,0
180074,Saint-Doulchard,Dans La Rue,Presse Tabac (Hors Bar),85,31%,0,1,1
180075,Saint-Doulchard,Epicerie,Presse Tabac (Hors Bar),71,24%,0,1,1
180076,Saint-Doulchard,Boulangerie,Alimentation,47,19%,0,1,0
180077,Saint-Germain-du-Puy,Dans La Rue,Enseignes/Concepts,75,25%,0,1,1
180078,Saint-Germain-du-Puy,Dans La Rue,Bars (Dont Tabac),20,10%,0,1,-1
180079,Trouy,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180085,Bruère-Allichamps,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
180092,Chârost,Dans La Rue,Presse Et Connexes,0,0%,0,0,-1
180093,Chârost,Epicerie,Alimentation,0,0%,0,0,-1
180095,Châteaumeillant,Dans La Rue,Enseignes/Concepts,48,16%,0,1,0
180098,Châteauneuf-sur-Cher,Dans La Rue,Enseignes/Concepts,60,19%,0,1,0
180106,Culan,Dans La Rue,Presse Tabac (Hors Bar),58,20%,0,1,0
180121,Grossouvre,Epicerie,Bars (Dont Tabac),0,0%,0,0,-1
180123,Henrichemont,Dans La Rue,Presse Librairie Papeterie,93,31%,0,1,1
180128,Herry,Dans La Rue,Presse Tabac (Hors Bar),53,26%,0,1,1
180141,Chapelle-d'Angillon,Dans La Rue,Bars (Dont Tabac),78,35%,0,1,1
180153,Châtelet,Dans La Rue,Presse Tabac (Hors Bar),92,30%,0,1,1
180163,Aix-d'Angillon,Dans La Rue,Enseignes/Concepts,71,23%,0,1,1
180167,Levet,Dans La Rue,Bars (Dont Tabac),63,25%,0,1,1
180169,Lignières,Dans La Rue,Presse Tabac (Hors Bar),27,9%,0,1,-1
180179,Marmagne,Dans La Rue,Bars (Dont Tabac),4,12%,0,1,-1
180182,Mehun-sur-Yèvre,Ds Supermarche,Rayons Supermarches,27,9%,0,1,-1
180188,Menetou-Salon,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
180195,Nérondes,Dans La Rue,Enseignes/Concepts,62,20%,0,1,0
180205,Nançay,Dans La Rue,Bars (Dont Tabac),57,24%,0,1,1
180210,Plaimpied-Givaudins,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180223,Sancoins,Dans La Rue,Enseignes/Concepts,74,24%,0,1,1
180224,Sancoins,Dans La Rue,Bars (Dont Tabac),42,17%,0,1,0
180231,Saint-Amand-Montrond,Dans La Rue,Presse Librairie Papeterie,64,21%,0,1,0
180233,Orval,Dans La Rue,Bars (Dont Tabac),3,17%,0,1,0
180237,Saint-Amand-Montrond,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180238,Saint-Amand-Montrond,Dans La Rue,Bars (Dont Tabac),62,20%,0,1,0
180239,Saint-Amand-Montrond,Dans La Rue,Bars (Dont Tabac),3,10%,0,1,-1
180241,Saint-Amand-Montrond,Dans La Rue,Bars (Dont Tabac),47,20%,0,1,0
180243,Saint-Amand-Montrond,Ds Hypermarche,Rayons Hypermarches,60,20%,0,1,0
180247,Saint-Amand-Montrond,Ds Hypermarche,Rayons Hypermarches,76,25%,0,1,1
180259,Saint-Florent-sur-Cher,Dans La Rue,Presse Tabac (Hors Bar),50,16%,0,1,0
180260,Saint-Florent-sur-Cher,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
180267,Saint-Satur,Dans La Rue,Presse Et Connexes,61,20%,0,1,0
180269,Saint-Satur,Boulangerie,Alimentation,50,24%,0,1,1
180283,Vierzon,Dans La Rue,Enseignes/Concepts,59,19%,0,1,0
180286,Vierzon,Dans La Rue,Presse Librairie Papeterie,48,17%,0,1,0
180289,Vierzon,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180293,Vierzon,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180294,Vierzon,Dans La Rue,Bars (Dont Tabac),12,28%,0,1,1
180295,Vierzon,Dans La Rue,Bars (Dont Tabac),53,19%,0,1,0
180297,Vierzon,Dans La Rue,Bars (Dont Tabac),3,9%,0,1,-1
180303,Vierzon,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
180304,Vierzon,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180309,Vierzon,Ds Hypermarche,Rayons Hypermarches,35,12%,0,1,-1
180364,Bourges,Ds Un Hopital,Relais H,60,20%,0,1,0
180369,Vasselay,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
180426,Fussy,Dans La Rue,Presse Tabac (Hors Bar),73,24%,0,1,1
180472,Sancerre,Ds Supermarche,Rayons Supermarches,60,20%,0,1,0
180532,Chapelle-Saint-Ursin,Ds Supermarche,Rayons Supermarches,0,0%,0,0,-1
180584,Dun-sur-Auron,Ds Supermarche,Rayons Supermarches,93,31%,0,1,1
180585,Mehun-sur-Yèvre,Dans La Rue,Presse Et Connexes,1,8%,0,1,-1
180588,Jouet-sur-l'Aubois,Dans La Rue,Bars (Dont Tabac),23,32%,0,1,1
180594,Saint-Germain-du-Puy,Ds Hypermarche,Rayons Hypermarches,1,7%,0,1,-1
180602,Châtelet,Ds Supermarche,Rayons Supermarches,76,26%,0,1,1
180603,Bourges,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
